timestamp,open,high,low,close,volume
2025-05-09 06:00:00+02:00,5691.0,5693.25,5687.75,5691.25,0
2025-05-09 07:00:00+02:00,5691.25,5693.5,5683.5,5692.0,4940
2025-05-09 08:00:00+02:00,5691.75,5693.5,5685.75,5690.25,6624
2025-05-09 09:00:00+02:00,5690.0,5698.25,5684.25,5688.75,11203
2025-05-09 10:00:00+02:00,5689.25,5691.0,5682.5,5685.75,9089
2025-05-09 11:00:00+02:00,5685.75,5693.0,5685.25,5692.75,5634
2025-05-09 12:00:00+02:00,5692.75,5703.25,5692.25,5700.0,7798
2025-05-09 13:00:00+02:00,5700.5,5715.25,5676.0,5696.75,44003
2025-05-09 14:00:00+02:00,5696.5,5710.75,5694.5,5703.5,20063
2025-05-09 15:00:00+02:00,5703.5,5710.5,5693.0,5704.75,90787
2025-05-09 16:00:00+02:00,5704.75,5708.75,5662.5,5680.5,186269
2025-05-09 17:00:00+02:00,5680.5,5691.0,5673.5,5690.75,117455
2025-05-09 18:00:00+02:00,5690.75,5691.5,5665.5,5668.5,94694
2025-05-09 19:00:00+02:00,5668.75,5688.5,5663.0,5687.0,82803
2025-05-09 20:00:00+02:00,5687.0,5687.75,5675.5,5683.5,59384
2025-05-09 21:00:00+02:00,5683.25,5694.0,5676.0,5677.75,162098
2025-05-09 22:00:00+02:00,5678.0,5684.0,5674.25,5682.75,40257
2025-05-12 00:00:00+02:00,5761.0,5768.5,5734.25,5739.25,21174
2025-05-12 01:00:00+02:00,5739.75,5755.75,5738.0,5745.75,12254
2025-05-12 02:00:00+02:00,5745.5,5756.5,5743.5,5751.5,10161
2025-05-12 03:00:00+02:00,5751.5,5761.0,5750.25,5755.75,8741
2025-05-12 04:00:00+02:00,5755.5,5757.25,5752.5,5756.5,4097
2025-05-12 05:00:00+02:00,5756.25,5761.0,5755.0,5760.25,3637
2025-05-12 06:00:00+02:00,5760.25,5762.75,5759.0,5761.0,3068
2025-05-12 07:00:00+02:00,5761.5,5767.5,5758.75,5763.5,5154
2025-05-12 08:00:00+02:00,5763.75,5770.75,5759.25,5767.5,13398
2025-05-12 09:00:00+02:00,5767.0,5853.75,5766.75,5820.5,91332
2025-05-12 10:00:00+02:00,5820.75,5836.25,5815.25,5830.25,40157
2025-05-12 11:00:00+02:00,5830.5,5840.0,5829.0,5839.0,20405
2025-05-12 12:00:00+02:00,5839.0,5861.75,5835.0,5858.75,44230
2025-05-12 13:00:00+02:00,5858.5,5865.75,5838.0,5846.5,57412
2025-05-12 14:00:00+02:00,5846.25,5862.0,5845.0,5848.25,44521
2025-05-12 15:00:00+02:00,5848.5,5855.0,5819.0,5823.25,202109
2025-05-12 16:00:00+02:00,5823.5,5840.75,5805.75,5826.25,247295
2025-05-12 17:00:00+02:00,5826.5,5833.5,5816.25,5817.5,138874
2025-05-12 18:00:00+02:00,5817.75,5849.5,5815.75,5847.0,115466
2025-05-12 19:00:00+02:00,5847.0,5861.0,5846.0,5851.25,133908
2025-05-12 20:00:00+02:00,5851.25,5862.25,5849.25,5851.5,113328
2025-05-12 21:00:00+02:00,5851.75,5866.25,5844.0,5864.5,262547
2025-05-12 22:00:00+02:00,5864.25,5876.25,5863.75,5868.25,78317
2025-05-13 00:00:00+02:00,5868.0,5869.0,5859.0,5860.0,0
2025-05-13 01:00:00+02:00,5860.25,5869.75,5856.75,5856.75,4247
2025-05-13 02:00:00+02:00,5856.75,5856.75,5847.75,5849.0,7962
2025-05-13 03:00:00+02:00,5849.25,5853.5,5846.5,5850.0,6875
2025-05-13 04:00:00+02:00,5850.25,5854.5,5844.25,5848.75,7130
2025-05-13 05:00:00+02:00,5848.5,5849.5,5841.75,5842.75,5668
2025-05-13 06:00:00+02:00,5841.75,5843.75,5835.75,5840.5,7115
2025-05-13 07:00:00+02:00,5840.75,5847.0,5839.75,5845.75,4919
2025-05-13 08:00:00+02:00,5846.0,5851.0,5842.25,5843.25,8472
2025-05-13 09:00:00+02:00,5843.5,5846.75,5838.0,5841.0,13983
2025-05-13 10:00:00+02:00,5841.25,5848.0,5838.0,5839.0,10231
2025-05-13 11:00:00+02:00,5839.25,5850.5,5837.5,5850.0,8808
2025-05-13 12:00:00+02:00,5850.0,5853.75,5845.0,5847.0,16026
2025-05-13 13:00:00+02:00,5847.25,5857.25,5846.5,5856.25,15188
2025-05-13 14:00:00+02:00,5856.25,5885.5,5854.25,5868.5,53351
2025-05-13 15:00:00+02:00,5868.75,5890.25,5863.5,5888.5,147207
2025-05-13 16:00:00+02:00,5888.5,5915.0,5887.75,5906.75,220584
2025-05-13 17:00:00+02:00,5906.75,5920.25,5903.0,5912.25,143122
2025-05-13 18:00:00+02:00,5912.25,5919.5,5905.25,5915.75,106237
2025-05-13 19:00:00+02:00,5915.5,5927.0,5912.25,5915.0,108877
2025-05-13 20:00:00+02:00,5915.25,5923.25,5910.5,5922.0,103632
2025-05-13 21:00:00+02:00,5921.75,5926.75,5902.25,5903.5,211098
2025-05-13 22:00:00+02:00,5903.25,5905.5,5899.5,5900.75,47746
2025-05-14 00:00:00+02:00,5902.0,5905.0,5900.25,5902.75,0
2025-05-14 01:00:00+02:00,5903.0,5909.5,5900.75,5907.75,5295
2025-05-14 02:00:00+02:00,5907.5,5908.75,5902.0,5903.75,5416
2025-05-14 03:00:00+02:00,5903.75,5906.0,5898.5,5904.5,7599
2025-05-14 04:00:00+02:00,5904.5,5905.5,5899.5,5902.0,4878
2025-05-14 05:00:00+02:00,5902.25,5908.0,5902.0,5905.5,4274
2025-05-14 06:00:00+02:00,5903.75,5911.25,5903.5,5908.25,3253
2025-05-14 07:00:00+02:00,5908.25,5912.0,5906.75,5908.75,3824
2025-05-14 08:00:00+02:00,5908.75,5916.0,5905.5,5914.0,7340
2025-05-14 09:00:00+02:00,5914.25,5917.75,5904.0,5909.75,14134
2025-05-14 10:00:00+02:00,5909.5,5911.0,5902.5,5905.5,14129
2025-05-14 11:00:00+02:00,5905.5,5907.0,5896.5,5899.0,14934
2025-05-14 12:00:00+02:00,5898.75,5907.0,5896.25,5904.0,10443
2025-05-14 13:00:00+02:00,5904.25,5922.5,5904.0,5915.75,24420
2025-05-14 14:00:00+02:00,5915.5,5924.5,5913.5,5915.25,28821
2025-05-14 15:00:00+02:00,5915.25,5925.0,5899.5,5910.25,147242
2025-05-14 16:00:00+02:00,5910.5,5914.5,5898.75,5910.5,149602
2025-05-14 17:00:00+02:00,5910.25,5919.0,5892.5,5915.25,141956
2025-05-14 18:00:00+02:00,5915.25,5921.0,5906.0,5909.75,86938
2025-05-14 19:00:00+02:00,5909.75,5910.0,5890.0,5908.5,108502
2025-05-14 20:00:00+02:00,5908.25,5917.5,5900.5,5911.5,99883
2025-05-14 21:00:00+02:00,5911.5,5916.5,5898.75,5909.75,214582
2025-05-14 22:00:00+02:00,5909.5,5911.25,5905.5,5906.0,45301
2025-05-15 00:00:00+02:00,5904.0,5904.0,5900.0,5901.25,0
2025-05-15 01:00:00+02:00,5901.25,5901.75,5892.25,5896.75,7014
2025-05-15 02:00:00+02:00,5896.5,5901.75,5895.5,5899.5,4977
2025-05-15 03:00:00+02:00,5899.5,5902.25,5895.5,5897.25,5169
2025-05-15 04:00:00+02:00,5897.25,5903.0,5894.5,5901.5,4970
2025-05-15 05:00:00+02:00,5901.5,5902.0,5896.75,5898.0,2847
2025-05-15 06:00:00+02:00,5898.5,5899.0,5896.25,5898.5,2068
2025-05-15 07:00:00+02:00,5898.5,5899.0,5885.25,5888.5,6636
2025-05-15 08:00:00+02:00,5888.5,5896.5,5887.0,5891.5,7053
2025-05-15 09:00:00+02:00,5891.25,5895.0,5877.75,5878.75,16844
2025-05-15 10:00:00+02:00,5878.75,5883.25,5867.25,5870.5,17817
2025-05-15 11:00:00+02:00,5870.5,5882.5,5867.0,5882.25,14109
2025-05-15 12:00:00+02:00,5881.75,5881.75,5875.25,5879.75,10904
2025-05-15 13:00:00+02:00,5879.5,5889.5,5878.25,5884.5,20698
2025-05-15 14:00:00+02:00,5884.5,5898.25,5877.0,5887.0,38054
2025-05-15 15:00:00+02:00,5887.0,5898.5,5884.5,5895.25,121664
2025-05-15 16:00:00+02:00,5895.25,5905.5,5887.0,5900.5,159843
2025-05-15 17:00:00+02:00,5900.75,5929.0,5899.25,5925.25,159138
2025-05-15 18:00:00+02:00,5925.5,5936.75,5922.25,5936.5,118713
2025-05-15 19:00:00+02:00,5936.5,5944.5,5931.5,5933.25,106563
2025-05-15 20:00:00+02:00,5933.5,5937.75,5921.25,5931.75,127637
2025-05-15 21:00:00+02:00,5931.75,5939.0,5917.5,5938.25,221884
2025-05-15 22:00:00+02:00,5938.25,5941.5,5933.5,5934.0,50134
2025-05-15 23:00:00+02:00,5934.0,5934.0,5934.0,5934.0,1
2025-05-16 00:00:00+02:00,5935.0,5936.0,5930.75,5931.25,0
2025-05-16 01:00:00+02:00,5931.25,5936.75,5930.5,5936.0,3174
2025-05-16 02:00:00+02:00,5936.0,5940.0,5924.5,5925.25,7222
2025-05-16 03:00:00+02:00,5925.25,5928.75,5923.0,5926.75,5667
2025-05-16 04:00:00+02:00,5926.5,5934.0,5925.0,5933.0,3736
2025-05-16 05:00:00+02:00,5932.75,5935.75,5931.75,5933.25,2327
2025-05-16 06:00:00+02:00,5934.0,5935.5,5932.0,5933.0,2283
2025-05-16 07:00:00+02:00,5932.75,5934.0,5930.25,5930.5,2570
2025-05-16 08:00:00+02:00,5930.75,5936.25,5927.25,5929.0,5178
2025-05-16 09:00:00+02:00,5929.25,5945.75,5927.5,5944.25,9228
2025-05-16 10:00:00+02:00,5944.0,5952.5,5943.25,5948.5,12613
2025-05-16 11:00:00+02:00,5948.75,5950.25,5944.75,5945.25,7393
2025-05-16 12:00:00+02:00,5945.5,5952.25,5943.0,5948.5,9168
2025-05-16 13:00:00+02:00,5948.5,5956.5,5946.75,5954.75,11068
2025-05-16 14:00:00+02:00,5954.75,5958.0,5944.75,5945.25,22087
2025-05-16 15:00:00+02:00,5945.25,5951.25,5931.75,5945.0,153741
2025-05-16 16:00:00+02:00,5945.0,5948.25,5924.75,5936.5,173887
2025-05-16 17:00:00+02:00,5936.75,5948.5,5935.75,5942.5,100405
2025-05-16 18:00:00+02:00,5942.25,5957.25,5941.0,5954.5,93407
2025-05-16 19:00:00+02:00,5954.75,5967.25,5953.25,5960.5,90244
2025-05-16 20:00:00+02:00,5960.5,5972.75,5958.75,5968.0,87317
2025-05-16 21:00:00+02:00,5968.0,5977.5,5964.25,5975.25,208767
2025-05-16 22:00:00+02:00,5975.0,5975.5,5938.5,5947.75,61863
2025-05-19 00:00:00+02:00,5930.25,5940.75,5920.0,5939.0,13440
2025-05-19 01:00:00+02:00,5939.25,5948.0,5935.5,5940.5,6884
2025-05-19 02:00:00+02:00,5940.75,5941.25,5923.25,5931.75,13190
2025-05-19 03:00:00+02:00,5931.75,5935.5,5927.5,5928.75,7926
2025-05-19 04:00:00+02:00,5928.5,5934.75,5925.5,5925.75,5842
2025-05-19 05:00:00+02:00,5925.5,5926.5,5909.75,5911.5,8336
2025-05-19 06:00:00+02:00,5912.5,5916.75,5909.75,5913.0,5887
2025-05-19 07:00:00+02:00,5912.75,5918.5,5910.25,5917.0,5881
2025-05-19 08:00:00+02:00,5917.0,5923.5,5905.0,5905.5,12010
2025-05-19 09:00:00+02:00,5905.75,5913.0,5902.5,5906.0,12685
2025-05-19 10:00:00+02:00,5905.75,5907.75,5892.75,5897.75,19066
2025-05-19 11:00:00+02:00,5897.75,5907.75,5893.75,5903.5,13115
2025-05-19 12:00:00+02:00,5903.75,5912.75,5895.5,5909.5,12231
2025-05-19 13:00:00+02:00,5909.75,5918.0,5905.5,5916.0,15600
2025-05-19 14:00:00+02:00,5916.0,5919.0,5908.0,5917.5,26257
2025-05-19 15:00:00+02:00,5917.75,5945.5,5902.5,5943.75,166863
2025-05-19 16:00:00+02:00,5943.5,5964.75,5941.75,5951.75,179268
2025-05-19 17:00:00+02:00,5955.25,5969.5,5951.5,5962.5,106426
2025-05-19 18:00:00+02:00,5962.5,5979.5,5960.75,5977.25,90364
2025-05-19 19:00:00+02:00,5977.25,5987.5,5975.0,5975.25,121134
2025-05-19 20:00:00+02:00,5975.5,5977.5,5965.0,5975.75,100118
2025-05-19 21:00:00+02:00,5976.0,5984.5,5962.75,5981.0,204608
2025-05-19 22:00:00+02:00,5981.25,5982.5,5970.25,5980.5,42323
2025-05-20 00:00:00+02:00,5980.0,5981.25,5975.75,5979.75,0
2025-05-20 01:00:00+02:00,5979.75,5993.5,5978.75,5987.25,11641
2025-05-20 02:00:00+02:00,5987.0,5991.0,5982.0,5982.0,8569
2025-05-20 03:00:00+02:00,5982.0,5982.0,5964.75,5969.0,10103
2025-05-20 04:00:00+02:00,5969.0,5971.5,5965.25,5968.75,4823
2025-05-20 05:00:00+02:00,5968.5,5969.25,5963.75,5965.5,3827
2025-05-20 06:00:00+02:00,5965.25,5968.25,5963.0,5967.0,3554
2025-05-20 07:00:00+02:00,5967.0,5974.25,5959.25,5959.75,6900
2025-05-20 08:00:00+02:00,5959.5,5962.5,5955.25,5961.25,7916
2025-05-20 09:00:00+02:00,5961.0,5971.5,5957.0,5964.5,11133
2025-05-20 10:00:00+02:00,5964.75,5968.75,5960.25,5962.25,8321
2025-05-20 11:00:00+02:00,5962.25,5967.0,5959.0,5960.5,6812
2025-05-20 12:00:00+02:00,5960.75,5971.0,5958.5,5970.5,8613
2025-05-20 13:00:00+02:00,5970.5,5974.5,5969.5,5970.25,12197
2025-05-20 14:00:00+02:00,5970.0,5973.5,5962.5,5966.25,15032
2025-05-20 15:00:00+02:00,5966.25,5971.25,5950.75,5958.75,127760
2025-05-20 16:00:00+02:00,5959.0,5971.0,5953.75,5960.0,137383
2025-05-20 17:00:00+02:00,5960.0,5966.75,5955.0,5962.75,102383
2025-05-20 18:00:00+02:00,5962.5,5966.5,5952.75,5964.5,84479
2025-05-20 19:00:00+02:00,5964.75,5969.0,5955.25,5961.0,85017
2025-05-20 20:00:00+02:00,5960.75,5962.75,5936.25,5939.75,140085
2025-05-20 21:00:00+02:00,5939.5,5961.0,5926.75,5959.25,216397
2025-05-20 22:00:00+02:00,5959.25,5960.25,5951.5,5954.0,44033
2025-05-21 00:00:00+02:00,5953.5,5953.75,5936.0,5948.0,0
2025-05-21 01:00:00+02:00,5948.0,5955.0,5947.25,5955.0,3965
2025-05-21 02:00:00+02:00,5955.0,5958.25,5948.25,5953.0,6178
2025-05-21 03:00:00+02:00,5953.0,5955.5,5944.25,5948.0,6059
2025-05-21 04:00:00+02:00,5948.0,5948.75,5941.5,5942.75,4845
2025-05-21 05:00:00+02:00,5942.5,5945.75,5939.5,5943.0,3859
2025-05-21 06:00:00+02:00,5941.25,5942.25,5935.75,5938.0,3433
