timestamp,open,high,low,close,volume
2024-08-09 16:00:00+02:00,5332.0,5361.0,5327.25,5354.75,201026
2024-08-09 17:00:00+02:00,5355.0,5366.5,5340.5,5342.75,128211
2024-08-12 16:00:00+02:00,5352.75,5392.25,5350.25,5391.25,183429
2024-08-12 17:00:00+02:00,5391.5,5396.5,5357.25,5387.25,191222
2024-08-13 16:00:00+02:00,5416.25,5423.75,5401.25,5421.75,174444
2024-08-13 17:00:00+02:00,5422.0,5431.5,5419.5,5428.5,78153
2024-08-14 16:00:00+02:00,5452.75,5462.0,5438.75,5461.0,193648
2024-08-14 17:00:00+02:00,5461.25,5486.0,5460.0,5485.0,103876
2024-08-15 16:00:00+02:00,5539.75,5550.75,5526.0,5547.25,165354
2024-08-15 17:00:00+02:00,5547.0,5559.5,5545.75,5554.0,85885
2024-08-16 16:00:00+02:00,5557.75,5571.75,5551.75,5557.0,155951
2024-08-16 17:00:00+02:00,5557.0,5571.0,5554.75,5569.25,92241
2024-08-19 16:00:00+02:00,5584.75,5602.25,5573.75,5600.75,171277
2024-08-19 17:00:00+02:00,5600.75,5605.5,5593.0,5597.5,75367
2024-08-20 16:00:00+02:00,5642.5,5643.25,5614.25,5618.5,177329
2024-08-20 17:00:00+02:00,5618.75,5628.0,5612.5,5627.5,96938
2024-08-21 16:00:00+02:00,5637.25,5655.25,5619.25,5626.0,259757
2024-08-21 17:00:00+02:00,5626.0,5637.25,5619.25,5622.5,119334
2024-08-22 16:00:00+02:00,5656.5,5657.75,5634.0,5637.75,170627
2024-08-22 17:00:00+02:00,5638.0,5645.25,5602.5,5610.0,182698
2024-08-23 16:00:00+02:00,5628.75,5661.75,5614.0,5635.75,397620
2024-08-23 17:00:00+02:00,5635.75,5656.0,5625.75,5630.75,210558
2024-08-26 16:00:00+02:00,5660.0,5661.75,5631.25,5640.75,186793
2024-08-26 17:00:00+02:00,5640.5,5643.0,5627.0,5629.5,120939
2024-08-27 16:00:00+02:00,5627.25,5646.0,5624.25,5645.0,147543
2024-08-27 17:00:00+02:00,5645.0,5649.5,5626.75,5635.5,118535
2024-08-28 16:00:00+02:00,5638.5,5640.75,5622.0,5624.0,135788
2024-08-28 17:00:00+02:00,5624.25,5624.5,5604.25,5612.25,150256
2024-08-29 16:00:00+02:00,5638.0,5655.0,5628.0,5648.0,197668
2024-08-29 17:00:00+02:00,5647.75,5659.25,5641.75,5651.75,104922
2024-08-30 16:00:00+02:00,5640.75,5646.0,5622.75,5623.0,154384
2024-08-30 17:00:00+02:00,5623.25,5628.5,5604.25,5614.5,141980
2024-09-03 16:00:00+02:00,5612.0,5613.5,5572.75,5575.25,214604
2024-09-03 17:00:00+02:00,5575.25,5591.75,5573.0,5578.0,114369
2024-09-04 16:00:00+02:00,5545.25,5560.75,5520.0,5560.25,208124
2024-09-04 17:00:00+02:00,5560.5,5565.0,5533.75,5538.75,128704
2024-09-05 16:00:00+02:00,5539.25,5557.25,5522.5,5523.0,194711
2024-09-05 17:00:00+02:00,5523.25,5525.0,5492.5,5494.0,170721
2024-09-06 16:00:00+02:00,5495.75,5499.5,5431.5,5438.75,247628
2024-09-06 17:00:00+02:00,5438.5,5471.5,5418.25,5421.75,206816
2024-09-09 16:00:00+02:00,5468.75,5479.75,5448.75,5449.0,175102
2024-09-09 17:00:00+02:00,5449.0,5475.75,5442.5,5475.5,128640
2024-09-10 16:00:00+02:00,5493.75,5496.25,5470.25,5480.0,264294
2024-09-10 17:00:00+02:00,5479.75,5492.0,5455.5,5456.25,177520
2024-09-11 16:00:00+02:00,5460.25,5461.0,5412.0,5424.25,290132
2024-09-11 17:00:00+02:00,5424.25,5465.0,5418.25,5458.0,178258
2024-09-12 16:00:00+02:00,5550.75,5575.5,5545.75,5557.0,241007
2024-09-12 17:00:00+02:00,5557.0,5579.25,5553.0,5557.75,175081
2024-09-13 16:00:00+02:00,5619.75,5636.75,5609.0,5629.5,195526
2024-09-13 17:00:00+02:00,5629.25,5639.0,5626.0,5637.5,95336
2024-09-16 16:00:00+02:00,5696.25,5699.5,5608.75,5678.0,148422
2024-09-16 17:00:00+02:00,5678.0,5686.25,5611.75,5622.75,0
2024-09-17 16:00:00+02:00,5715.5,5737.0,5713.25,5722.5,152101
2024-09-17 17:00:00+02:00,5722.5,5730.75,5718.5,5720.5,78733
2024-09-18 16:00:00+02:00,5699.5,5703.0,5690.5,5697.25,137910
2024-09-18 17:00:00+02:00,5697.25,5701.0,5684.25,5685.25,69100
2024-09-19 16:00:00+02:00,5763.5,5787.25,5761.25,5767.25,215068
2024-09-19 17:00:00+02:00,5767.0,5780.0,5762.0,5771.75,113158
2024-09-20 16:00:00+02:00,5753.5,5759.75,5744.25,5745.75,156059
2024-09-20 17:00:00+02:00,5746.0,5756.0,5733.25,5751.5,137460
2024-09-23 16:00:00+02:00,5768.75,5784.5,5764.75,5779.5,173687
2024-09-23 17:00:00+02:00,5779.75,5782.75,5768.0,5777.0,103924
2024-09-24 16:00:00+02:00,5773.5,5776.25,5754.75,5774.0,214155
2024-09-24 17:00:00+02:00,5774.0,5790.5,5772.25,5785.25,103705
2024-09-25 16:00:00+02:00,5794.5,5800.0,5785.0,5791.5,112818
2024-09-25 17:00:00+02:00,5791.75,5793.5,5782.5,5787.0,81772
2024-09-26 16:00:00+02:00,5815.5,5821.75,5790.0,5792.0,218275
2024-09-26 17:00:00+02:00,5792.0,5805.5,5788.25,5804.0,122727
2024-09-27 16:00:00+02:00,5809.0,5821.5,5804.25,5816.5,119259
2024-09-27 17:00:00+02:00,5816.0,5816.25,5802.0,5802.5,81252
2024-09-30 16:00:00+02:00,5782.75,5792.5,5778.5,5789.0,104131
2024-09-30 17:00:00+02:00,5789.0,5794.5,5783.25,5791.75,78701
2024-10-01 16:00:00+02:00,5770.25,5777.0,5739.5,5754.0,250235
2024-10-01 17:00:00+02:00,5754.0,5768.25,5733.0,5757.25,148582
2024-10-02 16:00:00+02:00,5743.25,5770.0,5741.25,5756.0,171266
2024-10-02 17:00:00+02:00,5756.0,5772.25,5753.5,5768.25,101195
2024-10-03 16:00:00+02:00,5750.0,5770.0,5733.5,5738.0,252532
2024-10-03 17:00:00+02:00,5738.0,5761.75,5734.25,5756.25,105497
2024-10-04 16:00:00+02:00,5771.5,5781.75,5750.75,5769.75,213706
2024-10-04 17:00:00+02:00,5769.75,5776.75,5752.0,5774.0,119338
2024-10-07 16:00:00+02:00,5776.0,5788.5,5775.5,5782.25,135793
2024-10-07 17:00:00+02:00,5782.0,5787.0,5775.0,5780.25,77996
2024-10-08 16:00:00+02:00,5776.5,5795.0,5773.0,5787.5,152250
2024-10-08 17:00:00+02:00,5787.25,5793.0,5782.0,5792.5,70019
2024-10-09 16:00:00+02:00,5804.0,5818.75,5802.75,5817.75,120898
2024-10-09 17:00:00+02:00,5818.0,5840.0,5818.0,5838.5,94810
2024-10-10 16:00:00+02:00,5821.25,5834.0,5818.25,5821.75,134668
2024-10-10 17:00:00+02:00,5821.5,5837.25,5818.5,5837.0,78158
2024-10-11 16:00:00+02:00,5838.0,5866.25,5832.25,5855.75,159499
2024-10-11 17:00:00+02:00,5855.5,5863.0,5854.75,5861.5,68458
2024-10-14 16:00:00+02:00,5898.5,5903.75,5891.75,5894.0,83962
2024-10-14 17:00:00+02:00,5894.0,5900.25,5888.75,5900.25,73387
2024-10-15 16:00:00+02:00,5907.25,5911.5,5877.75,5884.75,229810
2024-10-15 17:00:00+02:00,5884.75,5893.5,5877.5,5879.25,117171
2024-10-16 16:00:00+02:00,5855.5,5875.5,5854.25,5865.0,189324
2024-10-16 17:00:00+02:00,5865.0,5873.0,5861.5,5866.5,102381
2024-10-17 16:00:00+02:00,5904.0,5907.25,5891.25,5894.25,168263
2024-10-17 17:00:00+02:00,5894.5,5910.75,5886.5,5910.5,98998
2024-10-18 16:00:00+02:00,5893.5,5901.0,5891.25,5895.0,96183
2024-10-18 17:00:00+02:00,5895.0,5905.75,5894.5,5899.75,60301
2024-10-21 16:00:00+02:00,5900.25,5908.5,5880.0,5885.25,166577
2024-10-21 17:00:00+02:00,5885.25,5886.25,5865.0,5882.75,153319
2024-10-22 16:00:00+02:00,5871.5,5881.0,5867.75,5878.5,159336
2024-10-22 17:00:00+02:00,5878.5,5883.75,5874.0,5879.0,84325
2024-10-23 16:00:00+02:00,5870.5,5874.0,5858.0,5862.25,189126
2024-10-23 17:00:00+02:00,5862.5,5865.0,5844.75,5855.75,165447
2024-10-24 16:00:00+02:00,5851.0,5856.25,5840.75,5845.25,148109
2024-10-24 17:00:00+02:00,5845.25,5851.0,5827.0,5837.5,141285
2024-10-25 16:00:00+02:00,5889.0,5900.75,5885.75,5890.25,148740
2024-10-25 17:00:00+02:00,5890.25,5894.25,5872.0,5876.5,125598
2024-10-28 16:00:00+01:00,5874.0,5875.25,5861.5,5863.25,116503
2024-10-28 17:00:00+01:00,5862.0,5871.5,5860.0,5864.5,93043
2024-10-29 16:00:00+01:00,5868.0,5870.0,5859.25,5867.5,103798
2024-10-29 17:00:00+01:00,5867.5,5874.75,5861.75,5873.75,91992
2024-10-30 16:00:00+01:00,5877.0,5886.75,5869.0,5884.25,100938
2024-10-30 17:00:00+01:00,5884.25,5885.5,5872.75,5873.0,61563
2024-10-31 16:00:00+01:00,5761.5,5767.5,5750.5,5756.75,147490
2024-10-31 17:00:00+01:00,5760.0,5769.0,5755.25,5763.25,93560
2024-11-01 16:00:00+01:00,5792.0,5801.0,5781.0,5784.0,118806
2024-11-01 17:00:00+01:00,5783.75,5790.5,5773.5,5777.0,95220
2024-11-04 16:00:00+01:00,5760.75,5771.5,5757.75,5762.5,167464
2024-11-04 17:00:00+01:00,5762.5,5768.25,5728.25,5734.25,151982
2024-11-05 16:00:00+01:00,5785.75,5798.75,5781.0,5786.25,168670
2024-11-05 17:00:00+01:00,5786.25,5802.5,5781.75,5801.0,113363
2024-11-06 16:00:00+01:00,5909.0,5938.5,5908.5,5917.5,202110
2024-11-06 17:00:00+01:00,5917.75,5937.0,5910.25,5936.0,97159
2024-11-07 16:00:00+01:00,5985.75,5996.25,5983.75,5994.5,93091
2024-11-07 17:00:00+01:00,5994.5,5999.25,5987.25,5997.75,67958
2024-11-08 16:00:00+01:00,6015.0,6023.0,6008.5,6021.25,128398
2024-11-08 17:00:00+01:00,6021.0,6025.5,6016.75,6022.75,68606
2024-11-11 16:00:00+01:00,6035.5,6043.5,6028.75,6040.75,112373
2024-11-11 17:00:00+01:00,6040.75,6043.5,6033.25,6038.25,58967
2024-11-12 16:00:00+01:00,6032.75,6033.5,6015.5,6015.75,124364
2024-11-12 17:00:00+01:00,6015.75,6019.5,6006.5,6008.0,100024
2024-11-13 16:00:00+01:00,6013.5,6016.25,5991.75,6014.25,177800
2024-11-13 17:00:00+01:00,6014.25,6025.25,6008.75,6023.25,96739
2024-11-14 16:00:00+01:00,6005.5,6011.5,5992.75,6003.25,133590
2024-11-14 17:00:00+01:00,6003.0,6011.5,5996.5,5998.5,85208
2024-11-15 16:00:00+01:00,5926.25,5927.0,5899.0,5903.5,204757
2024-11-15 17:00:00+01:00,5903.5,5913.0,5893.75,5896.75,124288
2024-11-18 16:00:00+01:00,5895.5,5921.25,5893.5,5920.25,119685
2024-11-18 17:00:00+01:00,5920.0,5933.0,5917.0,5920.75,89671
2024-11-19 16:00:00+01:00,5888.5,5917.5,5882.25,5913.75,144349
2024-11-19 17:00:00+01:00,5913.5,5929.0,5912.5,5925.0,78499
2024-11-20 16:00:00+01:00,5908.5,5916.0,5880.0,5908.25,207922
2024-11-20 17:00:00+01:00,5908.0,5922.25,5889.5,5917.75,143614
2024-11-21 16:00:00+01:00,5930.75,5952.25,5907.5,5950.5,257927
2024-11-21 17:00:00+01:00,5950.5,5965.5,5943.75,5952.75,144868
2024-11-22 16:00:00+01:00,5991.5,5992.0,5962.75,5989.75,228108
2024-11-22 17:00:00+01:00,5989.5,5990.75,5968.5,5982.0,143069
2024-11-25 16:00:00+01:00,6023.25,6024.25,6005.75,6010.5,228704
2024-11-25 17:00:00+01:00,6010.5,6015.25,6002.0,6003.25,113897
2024-11-26 16:00:00+01:00,6021.25,6024.75,6011.0,6021.0,135700
2024-11-26 17:00:00+01:00,6021.25,6029.75,6019.5,6028.25,72866
2024-11-27 16:00:00+01:00,6032.5,6032.5,6014.75,6017.0,153110
2024-11-27 17:00:00+01:00,6017.25,6019.75,6007.75,6009.75,105533
2024-11-29 16:30:00+01:00,6033.0,6045.0,6032.75,6044.25,77505
2024-11-29 17:30:00+01:00,6044.5,6055.25,6044.25,6053.5,54791
2024-12-02 16:00:00+01:00,6054.0,6061.25,6049.25,6052.25,119640
2024-12-02 17:00:00+01:00,6052.5,6064.0,6050.25,6061.75,78312
2024-12-03 16:00:00+01:00,6058.0,6060.75,6047.5,6052.75,104759
2024-12-03 17:00:00+01:00,6053.0,6059.25,6047.75,6050.0,89998
2024-12-04 16:00:00+01:00,6081.75,6086.5,6072.5,6085.5,136064
2024-12-04 17:00:00+01:00,6085.25,6088.75,6084.0,6087.25,56991
2024-12-05 16:00:00+01:00,6100.25,6104.75,6090.25,6091.75,121964
2024-12-05 17:00:00+01:00,6091.5,6100.0,6090.75,6100.0,65050
2024-12-06 16:00:00+01:00,6109.75,6111.5,6102.5,6107.0,98144
2024-12-06 17:00:00+01:00,6107.0,6107.5,6095.5,6098.25,90841
2024-12-09 16:00:00+01:00,6093.5,6094.5,6071.5,6072.5,148727
2024-12-09 17:00:00+01:00,6072.75,6080.0,6065.0,6078.75,106485
2024-12-10 16:00:00+01:00,6068.75,6075.25,6066.5,6068.5,100463
2024-12-10 17:00:00+01:00,6068.25,6070.75,6061.25,6064.0,79034
2024-12-11 16:00:00+01:00,6083.75,6090.25,6080.75,6085.25,120508
2024-12-11 17:00:00+01:00,6085.25,6096.75,6082.75,6095.75,77561
2024-12-12 16:00:00+01:00,6078.0,6085.75,6067.5,6084.0,180873
2024-12-12 17:00:00+01:00,6084.0,6087.75,6073.5,6074.0,102967
2024-12-13 16:00:00+01:00,6075.25,6075.75,6047.75,6048.25,175034
2024-12-13 17:00:00+01:00,6048.0,6060.0,6043.75,6051.25,129927
2024-12-16 16:00:00+01:00,6075.25,6083.25,6064.5,6079.5,57071
2024-12-16 17:00:00+01:00,6079.5,6083.0,6076.5,6082.25,26707
2024-12-17 16:00:00+01:00,6055.0,6130.0,6043.0,6125.25,114230
2024-12-17 17:00:00+01:00,6125.5,6138.25,6049.5,6135.5,94812
2024-12-18 16:00:00+01:00,6129.25,6148.25,6127.75,6143.5,104182
2024-12-18 17:00:00+01:00,6143.5,6146.75,6129.5,6141.25,93639
2024-12-19 16:00:00+01:00,5980.5,5984.5,5951.75,5970.75,203783
2024-12-19 17:00:00+01:00,5971.0,5987.75,5951.5,5971.75,129696
2024-12-20 16:00:00+01:00,5910.5,5982.5,5910.5,5972.25,186383
2024-12-20 17:00:00+01:00,5972.5,6040.75,5970.25,6036.0,167875
2024-12-23 16:00:00+01:00,5992.75,5995.5,5965.0,5979.0,203206
2024-12-23 17:00:00+01:00,5978.75,6015.0,5977.75,6014.5,94324
2024-12-24 16:30:00+01:00,6059.0,6080.75,6058.75,6079.0,78850
2024-12-24 17:30:00+01:00,6079.0,6085.5,6075.0,6076.75,49579
2024-12-26 16:00:00+01:00,6081.75,6090.75,6075.75,6090.25,93658
2024-12-26 17:00:00+01:00,6090.25,6101.0,6086.75,6100.5,51983
2024-12-27 16:00:00+01:00,6044.75,6047.0,5997.75,6015.5,260979
2024-12-27 17:00:00+01:00,6015.5,6023.75,5992.0,5996.25,133865
2024-12-30 16:00:00+01:00,5927.25,5948.75,5918.25,5945.25,180343
2024-12-30 17:00:00+01:00,5945.25,5971.0,5938.25,5967.75,98114
2024-12-31 16:00:00+01:00,5973.5,5980.0,5954.75,5960.0,163491
2024-12-31 17:00:00+01:00,5960.0,5961.25,5938.25,5943.0,118573
2025-01-02 16:00:00+01:00,5974.75,5985.25,5935.5,5948.25,206929
2025-01-02 17:00:00+01:00,5948.5,5960.25,5924.0,5951.0,120086
2025-01-03 16:00:00+01:00,5950.5,5965.5,5934.0,5962.25,183776
2025-01-03 17:00:00+01:00,5962.0,5980.75,5951.5,5974.5,99166
2025-01-06 16:00:00+01:00,6049.25,6063.5,6047.0,6060.0,136905
2025-01-06 17:00:00+01:00,6060.75,6068.25,6056.25,6065.5,58648
2025-01-07 16:00:00+01:00,6031.5,6031.5,5969.25,6001.25,388879
2025-01-07 17:00:00+01:00,6001.5,6004.5,5971.75,5973.75,197624
2025-01-08 16:00:00+01:00,5939.75,5953.75,5925.25,5950.0,181569
2025-01-08 17:00:00+01:00,5950.0,5965.25,5937.75,5960.25,99373
2025-01-10 16:00:00+01:00,5890.0,5893.25,5851.75,5871.5,224964
2025-01-10 17:00:00+01:00,5871.5,5874.25,5848.0,5851.0,128515
2025-01-13 16:00:00+01:00,5838.25,5852.0,5818.75,5839.25,193006
2025-01-13 17:00:00+01:00,5839.0,5842.25,5818.5,5820.0,123124
2025-01-14 16:00:00+01:00,5882.5,5906.0,5877.25,5877.75,208953
2025-01-14 17:00:00+01:00,5877.75,5879.25,5846.75,5846.75,177890
2025-01-15 16:00:00+01:00,5981.0,5991.75,5972.25,5975.0,186937
2025-01-15 17:00:00+01:00,5978.25,5981.75,5955.75,5961.25,151812
